transaction_id,action,recovered,recovered_amount,recovery_time,action_cost
6326,whatsapp,1,2915.9,194.5,18.0
43732,whatsapp,1,1421.47,281.2,18.0
62708,email,1,980.92,30.8,5.0
692,email,1,2226.8,132.8,5.0
63480,whatsapp,0,0.0,,18.0
58025,payment_link,1,1246.12,102.0,12.0
55185,email,0,0.0,,5.0
76845,payment_link,1,10830.8,116.7,12.0
84785,email,1,2236.06,502.1,5.0
88150,retry,0,0.0,,8.0
8740,whatsapp,1,1367.46,116.5,18.0
51876,email,1,3369.72,79.1,5.0
82199,retry,0,0.0,,8.0
16873,human_escalation,1,983.97,162.1,250.0
10124,payment_link,1,1642.46,39.3,12.0
30661,retry,1,1535.47,127.1,8.0
65156,email,1,1266.15,89.8,5.0
82942,retry,1,2543.13,343.7,8.0
94709,payment_link,1,1470.34,21.8,12.0
83203,payment_link,0,0.0,,12.0
23306,retry,1,994.94,13.4,8.0
87818,retry,1,3085.29,26.5,8.0
38219,whatsapp,1,1903.99,95.8,18.0
79802,retry,1,1483.22,82.1,8.0
94897,voice_call,1,3251.35,322.8,90.0
30890,whatsapp,1,2844.02,42.2,18.0
61192,retry,1,2733.94,166.3,8.0
37009,whatsapp,1,4751.78,95.7,18.0
23866,voice_call,1,1019.84,45.6,90.0
87464,retry,0,0.0,,8.0
19969,whatsapp,0,0.0,,18.0
7555,payment_link,0,0.0,,12.0
72830,human_escalation,1,1744.11,228.3,250.0
31719,retry,1,1782.23,71.5,8.0
91547,retry,0,0.0,,8.0
87985,payment_link,1,660.27,279.7,12.0
69882,email,1,1178.72,92.1,5.0
43756,voice_call,0,0.0,,90.0
46951,payment_link,1,4272.27,473.2,12.0
46891,retry,1,705.56,57.4,8.0
41699,retry,0,0.0,,8.0
23030,retry,1,263.15,196.2,8.0
18938,voice_call,1,455.29,741.2,90.0
93441,email,1,1309.31,37.8,5.0
9840,voice_call,0,0.0,,90.0
71616,payment_link,0,0.0,,12.0
20519,retry,0,0.0,,8.0
79067,payment_link,1,3435.21,89.9,12.0
38045,retry,0,0.0,,8.0
45777,retry,0,0.0,,8.0
29573,retry,1,1381.51,36.4,8.0
81911,human_escalation,1,1354.67,174.7,250.0
85574,whatsapp,1,2583.66,79.2,18.0
83789,email,0,0.0,,5.0
40829,payment_link,1,436.32,64.2,12.0
48039,whatsapp,0,0.0,,18.0
30976,whatsapp,1,2634.75,52.2,18.0
92474,voice_call,1,1048.51,36.2,90.0
19498,whatsapp,1,3227.72,467.9,18.0
63108,whatsapp,1,920.54,148.1,18.0
5084,retry,0,0.0,,8.0
83849,email,0,0.0,,5.0
73566,email,1,3290.7,124.8,5.0
12933,voice_call,1,7506.32,64.8,90.0
76405,retry,1,861.21,129.1,8.0
20946,email,0,0.0,,5.0
80388,retry,0,0.0,,8.0
89604,payment_link,0,0.0,,12.0
43083,payment_link,1,3077.04,77.7,12.0
93908,payment_link,0,0.0,,12.0
11861,voice_call,0,0.0,,90.0
28158,retry,1,1168.58,79.9,8.0
71329,voice_call,0,0.0,,90.0
56740,payment_link,1,4603.51,120.4,12.0
36979,whatsapp,1,829.75,29.1,18.0
62285,voice_call,1,1265.01,43.0,90.0
67048,payment_link,0,0.0,,12.0
10018,whatsapp,1,1641.7,811.9,18.0
2653,whatsapp,1,2777.0,170.6,18.0
4666,email,0,0.0,,5.0
50532,email,1,3545.89,38.5,5.0
96515,whatsapp,1,2976.32,242.7,18.0
21031,email,0,0.0,,5.0
34964,human_escalation,1,1674.73,531.6,250.0
51389,payment_link,1,831.65,55.9,12.0
14384,payment_link,0,0.0,,12.0
93988,retry,1,589.49,121.1,8.0
26128,retry,0,0.0,,8.0
13639,payment_link,1,2093.03,246.8,12.0
60310,retry,1,1186.06,77.1,8.0
72981,email,1,1054.58,239.6,5.0
13523,human_escalation,1,4032.19,766.1,250.0
62098,payment_link,1,1356.33,89.8,12.0
93934,email,1,2784.19,137.6,5.0
73016,retry,1,3048.0,149.2,8.0
91656,whatsapp,1,1299.96,25.4,18.0
34405,payment_link,1,1020.88,34.0,12.0
59534,email,0,0.0,,5.0
83277,whatsapp,1,369.2,919.1,18.0
70953,payment_link,1,1137.59,231.9,12.0
97647,payment_link,0,0.0,,12.0
93073,voice_call,0,0.0,,90.0
69920,payment_link,0,0.0,,12.0
48849,whatsapp,1,2984.87,444.4,18.0
2846,payment_link,0,0.0,,12.0
47642,human_escalation,1,1266.12,25.5,250.0
76652,retry,1,1439.56,206.1,8.0
16484,payment_link,1,3975.78,40.9,12.0
21337,voice_call,0,0.0,,90.0
33145,whatsapp,1,3335.68,78.2,18.0
53650,whatsapp,1,3000.54,66.9,18.0
87480,email,1,705.69,255.1,5.0
21420,whatsapp,0,0.0,,18.0
92410,voice_call,0,0.0,,90.0
43800,whatsapp,1,1230.92,194.7,18.0
12616,payment_link,1,1861.2,161.8,12.0
81388,retry,0,0.0,,8.0
20251,retry,0,0.0,,8.0
28653,payment_link,1,1234.45,67.9,12.0
18820,email,1,1321.83,28.8,5.0
49200,voice_call,1,2762.59,39.0,90.0
55124,retry,1,1058.88,140.1,8.0
17322,human_escalation,0,0.0,,250.0
20123,email,1,1273.98,147.4,5.0
429,retry,1,3809.61,209.2,8.0
30013,voice_call,0,0.0,,90.0
70582,retry,1,7538.93,658.6,8.0
29930,payment_link,1,1121.76,286.1,12.0
23961,retry,0,0.0,,8.0
65822,retry,1,693.01,103.3,8.0
47635,retry,0,0.0,,8.0
21500,retry,0,0.0,,8.0
29992,payment_link,0,0.0,,12.0
20136,retry,0,0.0,,8.0
1844,whatsapp,1,4120.02,146.8,18.0
97996,voice_call,1,2000.19,212.6,90.0
26798,whatsapp,1,4517.53,105.3,18.0
23478,retry,1,2998.31,151.6,8.0
66776,whatsapp,1,2598.32,109.9,18.0
68571,whatsapp,1,861.44,232.8,18.0
99142,email,1,1778.11,58.9,5.0
61942,human_escalation,0,0.0,,250.0
24827,payment_link,0,0.0,,12.0
87980,human_escalation,0,0.0,,250.0
76912,voice_call,1,763.05,550.3,90.0
60867,whatsapp,1,4613.75,150.0,18.0
66941,retry,0,0.0,,8.0
76531,retry,1,3774.93,40.7,8.0
22090,voice_call,1,2604.48,283.4,90.0
74712,whatsapp,1,5527.11,72.4,18.0
38254,email,0,0.0,,5.0
95179,whatsapp,0,0.0,,18.0
89296,whatsapp,0,0.0,,18.0
28876,whatsapp,1,2919.98,36.7,18.0
40812,email,1,2685.59,62.5,5.0
11341,email,1,3834.45,272.5,5.0
52302,retry,0,0.0,,8.0
98790,whatsapp,1,2616.02,154.7,18.0
23995,whatsapp,1,3699.57,84.1,18.0
34849,email,0,0.0,,5.0
91879,payment_link,1,3942.35,41.2,12.0
84421,whatsapp,0,0.0,,18.0
88215,payment_link,1,1237.88,111.4,12.0
70935,retry,1,2585.22,47.5,8.0
50172,human_escalation,1,2414.92,64.5,250.0
53497,retry,1,1622.65,209.0,8.0
4793,whatsapp,1,9351.04,140.0,18.0
31680,voice_call,1,1794.66,192.1,90.0
89415,voice_call,0,0.0,,90.0
1434,payment_link,1,2006.24,409.4,12.0
40578,retry,1,4578.87,302.6,8.0
76551,payment_link,1,3278.09,514.7,12.0
64098,email,1,2043.41,105.7,5.0
36002,whatsapp,1,800.95,170.5,18.0
37759,email,1,600.58,130.7,5.0
26705,email,0,0.0,,5.0
92817,voice_call,0,0.0,,90.0
30017,email,0,0.0,,5.0
17303,whatsapp,0,0.0,,18.0
20931,payment_link,1,1777.88,70.7,12.0
20752,retry,1,1907.55,207.6,8.0
98263,voice_call,0,0.0,,90.0
84059,human_escalation,1,183.46,62.2,250.0
96110,payment_link,0,0.0,,12.0
27147,retry,1,555.8,314.9,8.0
53009,voice_call,1,786.99,157.7,90.0
81480,human_escalation,1,1252.96,66.5,250.0
2528,payment_link,1,1485.93,47.9,12.0
82721,email,0,0.0,,5.0
74023,payment_link,1,2422.09,122.6,12.0
88182,retry,1,771.97,94.0,8.0
33761,email,1,1056.5,735.1,5.0
38936,payment_link,1,1653.64,520.3,12.0
62228,retry,0,0.0,,8.0
90785,payment_link,1,1248.16,101.1,12.0
49764,email,1,719.93,195.1,5.0
61922,retry,0,0.0,,8.0
24023,whatsapp,1,668.9,155.2,18.0
39405,human_escalation,1,3049.87,157.7,250.0
70880,payment_link,1,2672.0,233.9,12.0
73470,retry,0,0.0,,8.0
84615,payment_link,1,4375.25,123.9,12.0
54042,retry,1,407.32,194.0,8.0
78812,email,1,2272.26,212.2,5.0
96172,payment_link,1,1125.72,65.6,12.0
9411,whatsapp,1,762.69,71.4,18.0
24708,voice_call,1,918.29,46.4,90.0
41253,voice_call,0,0.0,,90.0
42022,voice_call,0,0.0,,90.0
77044,email,1,1430.06,227.6,5.0
85658,retry,0,0.0,,8.0
85474,retry,1,2311.31,125.3,8.0
56018,whatsapp,1,625.93,138.2,18.0
61608,retry,1,1465.47,86.7,8.0
78916,email,1,338.27,194.4,5.0
40002,email,0,0.0,,5.0
30693,retry,1,1511.34,154.2,8.0
95795,email,1,651.74,98.2,5.0
78625,payment_link,1,1656.53,74.5,12.0
97013,retry,0,0.0,,8.0
21814,email,1,1029.1,151.7,5.0
90760,whatsapp,0,0.0,,18.0
32851,voice_call,0,0.0,,90.0
65040,voice_call,1,1019.4,85.0,90.0
26834,payment_link,1,4486.8,111.3,12.0
64541,email,1,1205.48,76.3,5.0
46642,whatsapp,0,0.0,,18.0
73222,email,1,1399.48,58.5,5.0
84586,voice_call,0,0.0,,90.0
68454,payment_link,1,1508.47,137.3,12.0
35524,voice_call,1,2117.12,103.0,90.0
56814,whatsapp,0,0.0,,18.0
71601,email,0,0.0,,5.0
87000,retry,0,0.0,,8.0
20379,voice_call,1,399.3,307.2,90.0
92610,retry,1,1468.02,160.1,8.0
36248,payment_link,0,0.0,,12.0
6963,whatsapp,0,0.0,,18.0
7096,whatsapp,1,3617.83,328.0,18.0
34893,retry,1,1831.06,84.0,8.0
38201,voice_call,1,1465.17,15.7,90.0
29326,payment_link,0,0.0,,12.0
54995,whatsapp,1,1189.93,66.1,18.0
89020,retry,0,0.0,,8.0
24251,whatsapp,1,4138.16,290.7,18.0
20270,retry,1,1327.57,775.3,8.0
68514,payment_link,0,0.0,,12.0
29293,whatsapp,0,0.0,,18.0
20221,retry,0,0.0,,8.0
8634,retry,0,0.0,,8.0
43181,whatsapp,1,1314.9,147.0,18.0
42596,payment_link,1,2633.73,87.4,12.0
20807,retry,1,1623.39,193.3,8.0
44891,voice_call,0,0.0,,90.0
37851,retry,0,0.0,,8.0
68122,payment_link,1,874.75,230.4,12.0
15061,retry,0,0.0,,8.0
15877,payment_link,1,1352.35,169.6,12.0
51053,whatsapp,0,0.0,,18.0
9579,whatsapp,1,1848.43,155.2,18.0
22865,retry,1,2010.68,43.1,8.0
74591,whatsapp,1,524.97,91.1,18.0
72142,voice_call,1,3704.4,97.1,90.0
43139,email,1,2258.27,57.8,5.0
17940,retry,1,2560.1,171.5,8.0
18801,retry,1,1051.4,239.2,8.0
21146,voice_call,1,1460.46,138.7,90.0
72664,whatsapp,1,1021.67,36.6,18.0
11607,retry,1,1171.65,587.7,8.0
86394,payment_link,1,723.38,109.0,12.0
40162,retry,1,1608.74,156.1,8.0
54405,payment_link,0,0.0,,12.0
24860,retry,1,6521.98,104.5,8.0
31595,email,0,0.0,,5.0
80653,payment_link,1,3776.38,92.7,12.0
97098,voice_call,1,2033.93,77.4,90.0
32920,payment_link,1,2918.12,208.7,12.0
9421,human_escalation,0,0.0,,250.0
86544,email,0,0.0,,5.0
61205,voice_call,1,1179.93,208.3,90.0
92645,payment_link,1,991.21,80.1,12.0
18412,whatsapp,1,936.9,42.9,18.0
84999,whatsapp,1,1001.15,158.2,18.0
49761,retry,0,0.0,,8.0
37607,whatsapp,0,0.0,,18.0
86615,retry,1,680.7,60.6,8.0
6005,payment_link,0,0.0,,12.0
33452,whatsapp,1,2078.43,143.2,18.0
11367,payment_link,1,3608.69,131.7,12.0
10736,whatsapp,1,690.7,41.6,18.0
52136,email,1,4120.69,42.8,5.0
7760,whatsapp,0,0.0,,18.0
34595,whatsapp,1,1067.97,140.7,18.0
86530,retry,0,0.0,,8.0
76357,payment_link,1,224.26,708.9,12.0
48808,whatsapp,1,1843.71,131.1,18.0
36563,voice_call,1,956.94,206.6,90.0
52249,retry,0,0.0,,8.0
72588,email,1,1538.71,83.3,5.0
19742,retry,0,0.0,,8.0
54448,human_escalation,1,1947.97,77.3,250.0
380,email,1,2977.55,333.6,5.0
92754,payment_link,1,2730.17,82.8,12.0
12424,payment_link,1,1724.58,63.5,12.0
41131,voice_call,1,1505.22,252.8,90.0
95223,retry,1,523.9,123.1,8.0
64031,payment_link,0,0.0,,12.0
31463,email,1,9952.06,97.7,5.0
46623,email,1,1729.97,56.1,5.0
18326,retry,1,2734.55,219.5,8.0
40171,retry,0,0.0,,8.0
78599,human_escalation,1,6113.14,26.1,250.0
46612,whatsapp,1,3428.72,108.1,18.0
87997,whatsapp,1,2590.98,47.8,18.0
20212,retry,1,985.09,48.1,8.0
63059,retry,1,3173.37,92.2,8.0
34695,payment_link,1,407.91,40.1,12.0
94576,whatsapp,1,5254.22,279.1,18.0
47514,human_escalation,1,4564.88,24.3,250.0
6393,payment_link,1,879.72,107.6,12.0
69523,whatsapp,1,2946.0,396.1,18.0
32981,retry,1,1629.19,54.3,8.0
13371,email,1,877.04,211.5,5.0
34006,retry,0,0.0,,8.0
93829,email,1,1129.9,39.3,5.0
68832,retry,1,4354.69,148.3,8.0
24255,payment_link,1,4852.92,23.4,12.0
64569,email,0,0.0,,5.0
10344,whatsapp,0,0.0,,18.0
75968,retry,1,3151.76,207.2,8.0
79469,payment_link,1,529.58,142.9,12.0
15872,retry,0,0.0,,8.0
61399,payment_link,0,0.0,,12.0
4129,retry,1,2050.15,64.8,8.0
74646,payment_link,0,0.0,,12.0
79662,retry,1,1083.84,277.6,8.0
64104,email,1,3115.49,155.0,5.0
33324,payment_link,1,1420.69,72.3,12.0
10566,retry,0,0.0,,8.0
84288,retry,0,0.0,,8.0
86881,payment_link,1,3502.18,630.9,12.0
35282,email,1,10211.08,36.0,5.0
20341,human_escalation,1,1693.4,129.2,250.0
76404,email,0,0.0,,5.0
66865,payment_link,1,529.89,35.5,12.0
62182,retry,1,1270.16,131.8,8.0
10108,whatsapp,1,3147.89,198.5,18.0
88747,payment_link,1,1306.91,52.2,12.0
28167,human_escalation,1,1076.25,77.9,250.0
48844,voice_call,0,0.0,,90.0
44470,whatsapp,0,0.0,,18.0
24836,retry,1,470.92,157.6,8.0
38045,email,1,3971.23,80.7,5.0
56757,whatsapp,1,857.1,87.9,18.0
58346,retry,1,2607.48,48.8,8.0
30858,retry,1,7421.65,56.0,8.0
93676,retry,1,1472.4,67.9,8.0
237,payment_link,1,2119.33,60.6,12.0
89838,whatsapp,1,1338.57,21.2,18.0
44594,whatsapp,0,0.0,,18.0
92831,retry,1,4219.98,29.0,8.0
35230,whatsapp,1,3090.02,70.4,18.0
71224,payment_link,1,804.89,83.1,12.0
64137,payment_link,1,1711.29,307.4,12.0
33011,retry,1,1918.67,54.9,8.0
69262,retry,0,0.0,,8.0
5113,retry,0,0.0,,8.0
18592,voice_call,1,1241.95,211.8,90.0
98936,payment_link,1,1314.3,36.4,12.0
61716,human_escalation,1,406.93,15.8,250.0
44227,human_escalation,1,1434.18,49.5,250.0
74299,payment_link,1,5669.89,235.4,12.0
33878,whatsapp,1,1165.52,190.2,18.0
72259,retry,1,3014.61,111.2,8.0
50373,whatsapp,0,0.0,,18.0
37819,retry,0,0.0,,8.0
41457,voice_call,0,0.0,,90.0
94803,payment_link,1,436.19,70.3,12.0
52756,payment_link,1,1737.87,106.8,12.0
54001,whatsapp,1,1058.03,116.5,18.0
7795,whatsapp,1,714.76,152.4,18.0
8804,whatsapp,0,0.0,,18.0
19653,whatsapp,1,1059.85,41.4,18.0
60601,voice_call,0,0.0,,90.0
78231,whatsapp,1,2389.34,55.3,18.0
25211,retry,0,0.0,,8.0
27536,voice_call,1,3715.99,505.9,90.0
58781,payment_link,0,0.0,,12.0
78334,payment_link,1,627.17,156.9,12.0
44140,payment_link,1,1946.89,221.2,12.0
76818,human_escalation,1,882.67,15.6,250.0
40370,payment_link,0,0.0,,12.0
87880,payment_link,1,1518.23,26.9,12.0
5302,payment_link,1,875.15,52.9,12.0
75900,payment_link,1,385.2,707.8,12.0
87430,payment_link,1,3094.4,221.7,12.0
5414,payment_link,1,1198.71,79.6,12.0
96974,retry,1,953.6,144.2,8.0
62639,payment_link,1,1844.97,41.3,12.0
99567,voice_call,0,0.0,,90.0
45457,retry,1,10357.74,279.3,8.0
34749,voice_call,0,0.0,,90.0
37680,payment_link,0,0.0,,12.0
49949,retry,1,1040.04,48.7,8.0
53767,whatsapp,1,1937.39,23.4,18.0
68504,voice_call,1,4372.12,158.6,90.0
22833,payment_link,1,1157.19,135.6,12.0
4294,email,0,0.0,,5.0
33489,payment_link,1,1532.22,92.7,12.0
4860,whatsapp,1,2008.01,33.4,18.0
46250,retry,1,2740.77,89.5,8.0
7123,payment_link,1,2938.19,159.9,12.0
93987,whatsapp,1,1084.32,85.6,18.0
77029,voice_call,1,9357.46,151.7,90.0
16104,retry,0,0.0,,8.0
72432,whatsapp,1,1503.99,170.2,18.0
28310,email,0,0.0,,5.0
25175,retry,0,0.0,,8.0
42925,payment_link,1,2975.1,284.2,12.0
61710,whatsapp,1,3527.81,121.1,18.0
46729,whatsapp,1,926.56,515.8,18.0
42729,email,0,0.0,,5.0
71842,email,1,1366.32,52.1,5.0
34236,voice_call,1,1106.53,334.3,90.0
43912,retry,1,4483.43,121.1,8.0
94043,voice_call,0,0.0,,90.0
50897,whatsapp,0,0.0,,18.0
72886,whatsapp,1,6888.29,25.8,18.0
31089,whatsapp,0,0.0,,18.0
32365,payment_link,1,835.82,137.7,12.0
24045,voice_call,0,0.0,,90.0
51599,payment_link,1,4855.13,50.2,12.0
92912,retry,0,0.0,,8.0
27939,payment_link,1,6758.36,58.2,12.0
95459,email,0,0.0,,5.0
96215,retry,1,1191.71,95.2,8.0
22787,payment_link,1,2764.35,37.2,12.0
9149,payment_link,0,0.0,,12.0
81313,payment_link,0,0.0,,12.0
97723,payment_link,0,0.0,,12.0
53359,payment_link,1,7626.62,235.0,12.0
84102,email,1,4744.58,293.3,5.0
72793,email,1,2086.35,171.0,5.0
51520,retry,1,2122.13,113.1,8.0
78954,whatsapp,0,0.0,,18.0
39745,voice_call,1,909.29,118.2,90.0
58299,payment_link,1,1365.5,46.3,12.0
43873,whatsapp,1,851.46,190.0,18.0
31586,email,1,1375.73,213.1,5.0
89966,payment_link,0,0.0,,12.0
27679,retry,0,0.0,,8.0
70551,whatsapp,1,1796.77,76.9,18.0
82431,email,1,2506.84,45.4,5.0
46452,voice_call,0,0.0,,90.0
29192,whatsapp,0,0.0,,18.0
83136,retry,1,1904.71,572.6,8.0
37880,whatsapp,0,0.0,,18.0
35338,voice_call,1,511.21,255.7,90.0
39320,payment_link,0,0.0,,12.0
37346,payment_link,1,842.47,45.2,12.0
29902,retry,0,0.0,,8.0
7904,whatsapp,0,0.0,,18.0
70406,email,0,0.0,,5.0
83015,payment_link,1,3442.85,32.5,12.0
63693,email,0,0.0,,5.0
76161,email,0,0.0,,5.0
46135,email,1,3609.95,253.4,5.0
89974,retry,1,667.96,280.4,8.0
59957,voice_call,1,2082.4,54.7,90.0
28898,payment_link,1,4502.81,278.9,12.0
40809,payment_link,1,3651.15,173.4,12.0
5429,retry,1,4282.39,104.2,8.0
52782,payment_link,1,3086.33,282.8,12.0
9572,retry,1,1273.14,89.9,8.0
74316,whatsapp,1,4239.98,155.1,18.0
3697,retry,0,0.0,,8.0
5266,email,1,1207.06,117.2,5.0
50923,whatsapp,0,0.0,,18.0
31672,voice_call,0,0.0,,90.0
49608,whatsapp,0,0.0,,18.0
1815,retry,1,1257.46,174.5,8.0
50189,payment_link,1,1083.49,375.2,12.0
69640,whatsapp,1,1769.82,99.6,18.0
8082,retry,1,1454.75,426.5,8.0
31538,email,1,1710.14,38.6,5.0
90857,whatsapp,1,651.46,197.1,18.0
69759,retry,0,0.0,,8.0
55378,retry,1,3212.19,105.0,8.0
95362,payment_link,0,0.0,,12.0
28671,voice_call,1,2707.96,90.1,90.0
98444,whatsapp,1,2323.46,241.0,18.0
11665,whatsapp,0,0.0,,18.0
3130,retry,0,0.0,,8.0
77490,payment_link,0,0.0,,12.0
70409,whatsapp,1,543.9,280.0,18.0
36694,payment_link,1,1045.28,199.7,12.0
79344,retry,0,0.0,,8.0
79334,retry,1,3456.02,463.4,8.0
50708,payment_link,1,1955.44,89.7,12.0
26202,payment_link,1,1645.0,143.9,12.0
33791,voice_call,0,0.0,,90.0
26826,payment_link,0,0.0,,12.0
71852,voice_call,1,1533.86,245.3,90.0
12769,voice_call,0,0.0,,90.0
89893,payment_link,1,6117.49,254.6,12.0
6279,payment_link,1,872.37,67.1,12.0
41029,voice_call,0,0.0,,90.0
95781,payment_link,1,1683.66,53.1,12.0
77157,retry,0,0.0,,8.0
24760,whatsapp,1,562.19,224.2,18.0
45205,retry,1,1697.3,184.1,8.0
10176,payment_link,1,1169.61,145.2,12.0
91482,whatsapp,1,779.72,95.8,18.0
33877,retry,1,1329.23,496.7,8.0
11335,payment_link,1,3407.01,191.3,12.0
39234,whatsapp,0,0.0,,18.0
78219,retry,0,0.0,,8.0
88279,payment_link,1,2541.94,81.9,12.0
98676,payment_link,0,0.0,,12.0
3981,retry,1,4702.38,72.5,8.0
93796,whatsapp,1,2609.18,92.4,18.0
84561,payment_link,1,2002.29,120.0,12.0
77660,payment_link,0,0.0,,12.0
9779,email,1,2356.92,84.6,5.0
3745,retry,1,1840.27,454.0,8.0
18926,email,0,0.0,,5.0
50462,whatsapp,1,413.1,87.3,18.0
70599,whatsapp,0,0.0,,18.0
80968,email,0,0.0,,5.0
41679,payment_link,1,777.3,356.7,12.0
67266,whatsapp,0,0.0,,18.0
7241,email,1,1941.19,65.7,5.0
51830,whatsapp,1,1977.24,82.9,18.0
49436,email,1,601.72,142.3,5.0
51093,payment_link,0,0.0,,12.0
88929,payment_link,1,2575.06,766.6,12.0
30601,retry,0,0.0,,8.0
73060,whatsapp,1,1104.44,87.5,18.0
4629,email,0,0.0,,5.0
6709,payment_link,0,0.0,,12.0
95026,whatsapp,0,0.0,,18.0
84529,payment_link,1,910.5,180.6,12.0
35760,whatsapp,0,0.0,,18.0
48029,whatsapp,0,0.0,,18.0
80371,human_escalation,1,2662.64,308.9,250.0
41567,retry,1,2244.51,150.0,8.0
52185,retry,0,0.0,,8.0
12252,retry,0,0.0,,8.0
10756,human_escalation,1,5294.13,74.0,250.0
30652,retry,1,5913.01,61.4,8.0
56962,retry,0,0.0,,8.0
46079,retry,1,4171.26,199.2,8.0
78557,payment_link,0,0.0,,12.0
1056,voice_call,1,1054.11,945.3,90.0
20739,whatsapp,0,0.0,,18.0
14937,voice_call,0,0.0,,90.0
1766,payment_link,0,0.0,,12.0
24147,retry,1,1598.48,337.2,8.0
11137,retry,0,0.0,,8.0
86655,payment_link,1,3712.56,48.4,12.0
2140,whatsapp,0,0.0,,18.0
11669,payment_link,1,1399.49,153.7,12.0
29580,retry,1,2482.76,103.6,8.0
32160,retry,1,4352.59,73.4,8.0
59996,human_escalation,0,0.0,,250.0
54410,payment_link,1,1567.58,40.1,12.0
25129,payment_link,1,1772.13,52.2,12.0
39987,payment_link,0,0.0,,12.0
78534,whatsapp,0,0.0,,18.0
17487,retry,0,0.0,,8.0
95300,payment_link,1,733.0,291.2,12.0
79737,retry,0,0.0,,8.0
54430,voice_call,1,663.88,93.2,90.0
87064,payment_link,1,4801.28,87.9,12.0
55843,human_escalation,1,488.97,210.4,250.0
15025,payment_link,1,7329.09,249.2,12.0
32971,whatsapp,0,0.0,,18.0
23167,payment_link,1,909.77,108.8,12.0
31581,payment_link,1,684.46,157.7,12.0
43180,retry,0,0.0,,8.0
3801,whatsapp,0,0.0,,18.0
89271,payment_link,0,0.0,,12.0
93477,voice_call,1,2186.19,198.5,90.0
29211,whatsapp,1,988.52,309.5,18.0
64090,retry,0,0.0,,8.0
84803,human_escalation,0,0.0,,250.0
25394,retry,0,0.0,,8.0
38532,whatsapp,1,5021.59,39.3,18.0
66277,retry,1,5122.26,59.1,8.0
13328,email,1,4261.75,121.3,5.0
33243,whatsapp,1,1763.64,245.9,18.0
52595,retry,1,853.03,339.8,8.0
9778,payment_link,0,0.0,,12.0
63727,voice_call,0,0.0,,90.0
3206,retry,1,798.64,49.8,8.0
48346,email,0,0.0,,5.0
87534,email,0,0.0,,5.0
17205,whatsapp,0,0.0,,18.0
35059,retry,0,0.0,,8.0
12770,payment_link,0,0.0,,12.0
33365,payment_link,1,2752.57,93.7,12.0
12838,whatsapp,1,2831.01,252.5,18.0
39344,payment_link,0,0.0,,12.0
86151,email,0,0.0,,5.0
97825,retry,0,0.0,,8.0
23977,retry,1,5922.89,263.0,8.0
44103,voice_call,0,0.0,,90.0
50989,retry,0,0.0,,8.0
58007,email,1,1133.0,1151.5,5.0
9709,voice_call,0,0.0,,90.0
14025,retry,1,2758.19,59.2,8.0
67909,payment_link,1,4551.32,389.0,12.0
78680,whatsapp,1,2587.95,86.0,18.0
72708,human_escalation,1,2382.69,247.2,250.0
17864,retry,1,6833.03,105.6,8.0
45414,voice_call,0,0.0,,90.0
99139,payment_link,1,3364.76,17.8,12.0
78795,payment_link,1,2950.88,22.0,12.0
99255,retry,1,2447.32,141.2,8.0
25351,voice_call,0,0.0,,90.0
52180,whatsapp,1,2479.37,511.4,18.0
73132,email,1,1365.56,135.8,5.0
3662,retry,0,0.0,,8.0
58961,retry,0,0.0,,8.0
59831,whatsapp,1,392.98,118.7,18.0
10661,whatsapp,1,761.54,55.4,18.0
13996,whatsapp,1,675.59,130.1,18.0
56764,human_escalation,1,1103.45,58.8,250.0
45701,retry,0,0.0,,8.0
48852,whatsapp,0,0.0,,18.0
95522,voice_call,0,0.0,,90.0
26670,retry,1,833.81,89.4,8.0
72251,whatsapp,1,4380.5,208.0,18.0
26983,email,1,1821.28,318.1,5.0
66661,retry,0,0.0,,8.0
30243,payment_link,1,1996.9,64.3,12.0
49822,retry,0,0.0,,8.0
77292,voice_call,0,0.0,,90.0
51416,whatsapp,1,3176.15,88.3,18.0
69063,retry,1,556.88,269.0,8.0
74514,whatsapp,1,1946.34,101.5,18.0
36483,whatsapp,1,4568.9,91.8,18.0
39207,payment_link,0,0.0,,12.0
15647,email,0,0.0,,5.0
42436,whatsapp,1,2126.53,45.4,18.0
4103,human_escalation,1,919.95,144.5,250.0
90949,retry,1,1441.6,59.3,8.0
23798,payment_link,0,0.0,,12.0
69267,retry,1,414.77,160.2,8.0
66341,payment_link,1,1509.84,111.5,12.0
84717,email,0,0.0,,5.0
41860,retry,0,0.0,,8.0
3001,whatsapp,1,1630.4,128.7,18.0
94014,email,1,3623.29,134.3,5.0
92059,email,0,0.0,,5.0
56482,payment_link,0,0.0,,12.0
63570,whatsapp,1,1855.41,301.4,18.0
64867,retry,1,2981.5,39.1,8.0
45574,retry,1,1927.69,296.4,8.0
74965,retry,1,276.2,537.3,8.0
95526,whatsapp,1,1570.46,319.9,18.0
64005,payment_link,0,0.0,,12.0
39526,voice_call,1,2252.15,669.8,90.0
58169,retry,1,2454.15,172.9,8.0
66742,whatsapp,0,0.0,,18.0
88667,payment_link,0,0.0,,12.0
75058,retry,1,1758.03,120.9,8.0
4096,whatsapp,1,2582.67,163.3,18.0
89183,whatsapp,1,854.78,33.9,18.0
51162,human_escalation,0,0.0,,250.0
690,whatsapp,1,351.89,173.0,18.0
94356,payment_link,1,2061.02,95.6,12.0
