customer_id,customer_age,customer_since,total_purchases,total_spend,avg_order_value,purchase_frequency,subscription_status,ltv
406,38,2025-03-23,19,22207.39,1168.81,13.4,active,113122.99
407,22,2025-05-15,23,67723.73,2944.51,18.07,active,287084.64
408,31,2024-05-10,17,10709.83,629.99,7.44,none,17724.02
409,33,2026-01-28,19,19827.26,1043.54,33.53,active,200896.02
410,37,2021-08-31,14,23296.42,1664.03,2.81,none,26683.24
411,38,2024-10-31,22,52773.38,2398.79,12.16,none,115254.43
412,22,2024-08-16,26,28682.16,1103.16,12.89,active,108508.9
413,18,2023-06-04,25,20297.5,811.9,7.76,active,35489.42
414,43,2022-12-05,16,47672.16,2979.51,4.31,inactive,81551.4
415,35,2026-07-27,18,52958.52,2942.14,72.0,none,766283.59
416,25,2025-01-29,20,49945.8,2497.29,12.79,inactive,97803.29
417,46,2023-09-26,25,187803.0,7512.12,8.6,inactive,429923.72
418,33,2022-06-02,11,13469.28,1224.48,2.6,active,25417.78
419,43,2021-12-01,30,36417.9,1213.93,6.35,active,58074.99
420,33,2023-11-14,23,29864.12,1298.44,8.29,active,66365.02
421,51,2023-01-29,15,46262.55,3084.17,4.21,active,81272.72
422,48,2022-09-10,20,37985.4,1899.27,5.06,inactive,51148.11
423,30,2024-03-13,18,29698.38,1649.91,7.36,none,45529.61
424,41,2023-08-09,24,29409.84,1225.41,7.9,inactive,47029.04
425,38,2022-03-30,14,23033.64,1645.26,3.18,none,30037.47
426,44,2025-06-02,18,41688.18,2316.01,14.71,none,95383.13
427,23,2026-04-15,25,118396.25,4735.85,70.24,none,750165.3
428,38,2025-04-13,23,85066.42,3698.54,16.9,inactive,208718.31
429,42,2022-10-31,15,20083.95,1338.93,3.94,active,42795.74
430,18,2022-07-27,17,11648.74,685.22,4.17,active,17110.41
431,21,2022-05-15,19,33896.38,1784.02,4.45,active,59117.79
432,18,2026-04-23,19,29263.8,1540.2,56.88,none,220448.91
433,30,2022-07-22,11,7910.43,719.13,2.69,inactive,12552.58
434,38,2026-07-26,16,46693.92,2918.37,64.0,none,327871.06
435,46,2026-08-09,26,41678.78,1603.03,104.0,none,260107.45
436,33,2024-12-28,14,50884.68,3634.62,8.48,none,99650.81
437,47,2025-06-23,14,16087.12,1149.08,12.0,none,47224.06
438,20,2025-06-05,13,16041.74,1233.98,10.69,active,70871.42
439,18,2025-02-14,21,64757.28,3083.68,13.82,active,198161.56
440,32,2021-12-23,20,20623.4,1031.17,4.29,active,43168.18
441,35,2024-06-26,22,58681.7,2667.35,10.2,active,190944.45
442,32,2022-11-27,19,20264.26,1066.54,5.08,inactive,29020.62
443,18,2021-11-21,21,56980.77,2713.37,4.42,none,84807.17
444,31,2021-04-27,17,23151.79,1361.87,3.19,none,30746.46
445,20,2025-04-01,19,95061.94,5003.26,13.63,active,329146.82
446,38,2024-09-13,19,14709.61,774.19,9.79,active,28712.31
447,35,2025-09-23,17,32392.99,1905.47,18.59,active,143973.52
448,24,2021-04-18,19,74328.19,3912.01,3.55,active,130007.66
449,27,2025-03-25,18,64520.1,3584.45,12.74,none,137239.16
450,22,2023-12-12,12,17490.0,1457.5,4.45,none,29895.81
451,31,2025-01-13,25,20288.0,811.52,15.56,none,52099.29
452,41,2025-10-17,21,40868.52,1946.12,24.74,active,202719.69
453,23,2022-06-04,23,26378.93,1146.91,5.45,none,38150.86
454,37,2023-07-15,25,51398.0,2055.92,8.05,none,104378.26
455,27,2023-06-01,13,62176.14,4782.78,4.03,active,140808.48
456,25,2023-07-05,21,45454.5,2164.5,6.7,active,121623.79
457,31,2023-01-06,21,79461.69,3783.89,5.79,active,185553.24
458,23,2024-04-15,21,31956.54,1521.74,8.92,none,50454.28
459,27,2024-05-25,14,18616.08,1329.72,6.24,active,53597.38
460,21,2023-01-08,19,83720.46,4406.34,5.25,active,187917.68
461,50,2023-08-07,19,18780.55,988.45,6.24,none,38585.33
462,32,2022-12-19,22,20804.74,945.67,5.98,none,29729.49
463,26,2024-10-11,12,20689.44,1724.12,6.44,active,65588.88
464,34,2024-06-01,24,40719.84,1696.66,10.78,none,74112.56
465,31,2026-03-09,23,17125.8,744.6,50.3,inactive,85656.68
466,30,2024-11-21,14,45072.02,3219.43,7.99,inactive,99741.81
467,38,2021-04-07,23,53304.34,2317.58,4.28,inactive,90768.01
468,39,2022-07-07,18,30942.18,1719.01,4.36,none,51075.2
469,27,2023-02-07,20,35403.6,1770.18,5.65,active,58444.64
470,27,2023-05-19,17,47262.04,2780.12,5.21,active,87747.72
471,30,2026-01-16,22,21193.7,963.35,36.69,active,203591.31
472,18,2025-04-01,26,45687.46,1757.21,18.66,active,137554.94
473,18,2023-10-20,12,36583.8,3048.65,4.22,inactive,67830.59
474,44,2024-09-02,16,74509.44,4656.84,8.12,active,204696.18
475,47,2025-07-27,17,61627.38,3625.14,15.84,inactive,200219.94
476,30,2021-03-13,17,25732.05,1513.65,3.12,none,34583.69
477,37,2023-01-30,21,32270.91,1536.71,5.9,none,39938.33
478,35,2021-05-05,20,20889.0,1044.45,3.77,inactive,26975.18
479,60,2024-12-28,13,63485.24,4883.48,7.87,active,195465.36
480,42,2026-03-14,21,46445.91,2211.71,47.35,none,241330.14
481,31,2021-03-22,16,37930.56,2370.66,2.95,inactive,53582.95
482,23,2021-04-15,17,39698.4,2335.2,3.17,none,56014.64
483,18,2025-06-29,18,24251.22,1347.29,15.65,none,45038.03
484,34,2026-02-21,21,74913.3,3567.3,41.91,none,564072.96
485,25,2026-04-30,26,31876.26,1226.01,82.58,active,408768.33
486,19,2021-03-02,13,28179.06,2167.62,2.37,active,39692.55
487,26,2025-05-18,21,44595.6,2123.6,16.6,inactive,238694.05
488,22,2023-06-25,11,17694.16,1608.56,3.48,active,35868.92
489,47,2021-07-27,17,51393.55,3023.15,3.35,active,85437.91
490,40,2021-05-07,15,16620.6,1108.04,2.83,active,26370.42
491,32,2024-02-11,21,38604.72,1838.32,8.3,active,103204.27
492,45,2023-06-24,20,27201.4,1360.07,6.32,none,70862.42
493,33,2025-12-27,14,29763.16,2125.94,21.4,none,116044.08
494,24,2023-03-17,21,103605.81,4933.61,6.11,none,177108.94
495,46,2026-02-21,20,42319.2,2115.96,39.92,none,217374.18
496,37,2025-06-06,16,72348.64,4521.79,13.19,inactive,199243.13
497,23,2025-10-16,25,108284.75,4331.39,29.36,inactive,448426.06
498,30,2025-01-04,17,48295.47,2840.91,10.42,none,108768.57
499,24,2023-07-17,22,80208.48,3645.84,7.09,none,123348.91
500,20,2021-08-16,16,35858.56,2241.16,3.19,active,50333.18
501,40,2023-12-29,20,53666.8,2683.34,7.55,active,134846.57
502,49,2021-03-06,25,12121.25,484.85,4.57,inactive,16911.1
503,19,2021-02-25,21,32178.93,1532.33,3.83,none,40814.9
504,37,2025-09-08,22,153104.38,6959.29,23.02,active,662293.51
505,26,2024-03-03,23,53294.91,2317.17,9.3,active,141886.52
506,28,2026-06-30,20,24831.6,1241.58,80.0,inactive,316999.09
507,27,2022-03-07,19,19625.48,1032.92,4.26,none,35046.56
508,24,2023-12-09,21,53484.48,2546.88,7.76,active,146349.11
509,32,2021-01-09,19,41388.08,2178.32,3.38,active,66478.46
510,25,2026-06-21,23,50891.64,2212.68,92.0,none,655150.44
511,34,2022-07-26,17,15648.16,920.48,4.17,active,22718.5
512,32,2023-05-30,23,30785.5,1338.5,7.11,inactive,54161.89
513,30,2023-09-13,20,39908.0,1995.4,6.8,none,72423.32
514,24,2024-04-04,12,19068.24,1589.02,5.03,none,36461.95
515,27,2023-09-29,20,43444.4,2172.22,6.9,active,112205.17
516,39,2023-12-31,13,49931.83,3840.91,4.92,active,111093.24
517,37,2021-12-22,21,71184.54,3389.74,4.5,none,128810.06
518,23,2024-11-11,22,12670.02,575.91,12.36,active,39626.57
519,33,2023-03-13,12,16739.64,1394.97,3.48,inactive,26124.03
520,39,2023-04-17,16,29815.2,1863.45,4.77,inactive,44332.86
521,18,2026-07-07,6,12924.06,2154.01,24.0,active,381550.79
522,37,2021-03-13,22,20314.58,923.39,4.04,none,28498.82
523,26,2023-09-01,19,111438.8,5865.2,6.38,active,247997.48
524,37,2023-02-22,19,42350.43,2228.97,5.43,none,53912.37
525,25,2021-11-23,17,24469.29,1439.37,3.58,none,31821.3
526,18,2025-03-05,21,43267.35,2060.35,14.31,none,110221.95
527,18,2026-07-11,14,29551.2,2110.8,56.0,none,215104.44
528,32,2021-12-17,20,28124.0,1406.2,4.27,none,35960.6
529,34,2022-07-03,11,48703.71,4427.61,2.66,inactive,75129.46
530,24,2025-10-17,24,38586.24,1607.76,28.28,active,152019.1
531,38,2025-08-27,17,41307.62,2429.86,17.2,active,291633.48
532,18,2023-05-13,21,32897.55,1566.55,6.4,inactive,62925.48
533,31,2023-02-27,24,54764.4,2281.85,6.89,active,92525.47
534,21,2024-03-17,19,116129.14,6112.06,7.81,active,313718.36
535,26,2022-01-26,14,27641.6,1974.4,3.06,none,37511.66
536,32,2024-07-14,18,29543.94,1641.33,8.54,inactive,60628.92
537,24,2022-09-06,21,60656.19,2888.39,5.3,none,84087.57
538,29,2023-01-17,25,94741.25,3789.65,6.95,active,237208.68
539,41,2025-02-22,19,13763.03,724.37,12.69,none,24364.09
540,27,2024-11-28,18,50345.82,2796.99,10.39,none,122724.1
541,40,2024-02-02,18,66356.1,3686.45,7.05,inactive,156340.56
542,22,2021-08-14,12,12790.2,1065.85,2.39,none,19935.71
543,37,2022-09-06,20,41511.6,2075.58,5.05,none,63489.38
544,45,2025-12-19,21,29770.44,1417.64,31.05,none,123954.73
545,18,2023-11-04,19,63300.4,3331.6,6.78,active,134734.87
546,25,2021-11-10,19,74884.32,3941.28,3.97,none,107716.6
547,37,2023-05-03,22,54504.78,2477.49,6.65,none,100054.95
548,30,2023-08-01,12,19808.16,1650.68,3.92,none,46153.68
549,35,2023-08-30,21,59169.39,2817.59,7.04,none,89426.99
550,27,2023-08-13,21,30777.39,1465.59,6.94,active,69838.37
551,33,2025-10-27,15,28127.1,1875.14,18.26,inactive,147640.44
552,31,2026-04-16,18,12808.26,711.57,50.97,inactive,109212.01
553,43,2024-03-08,23,74376.94,3233.78,9.35,none,145921.28
554,34,2025-06-03,17,24638.78,1449.34,13.92,none,67340.35
555,35,2026-04-26,20,18252.0,912.6,61.39,none,107387.39
556,28,2025-08-22,21,19424.37,924.97,20.96,active,99480.26
557,28,2025-03-19,17,19356.71,1138.63,11.9,none,42083.56
558,28,2026-02-04,16,25144.48,1571.53,29.22,none,96320.27
559,36,2024-03-30,15,19303.35,1286.89,6.25,none,24933.03
560,28,2026-06-18,21,54934.53,2615.93,84.0,none,290073.77
561,35,2023-07-05,27,65769.3,2435.9,8.61,none,106258.48
562,51,2024-09-21,22,21830.82,992.31,11.46,inactive,30996.38
563,40,2021-03-14,18,29314.44,1628.58,3.31,active,50422.4
564,29,2021-03-23,19,23032.37,1212.23,3.51,inactive,35459.42
565,43,2026-03-28,26,46357.74,1782.99,64.17,active,288170.09
566,28,2021-08-08,18,6530.04,362.78,3.57,none,9715.18
567,18,2021-03-24,18,25421.76,1412.32,3.32,none,33831.72
568,23,2023-06-28,20,46731.2,2336.56,6.34,inactive,88682.61
569,18,2025-06-06,17,19252.5,1132.5,14.02,none,70482.94
570,29,2026-06-25,15,35001.45,2333.43,60.0,active,411199.72
571,32,2023-06-28,18,35310.06,1961.67,5.71,none,64278.99
572,47,2024-03-08,27,41430.15,1534.45,10.98,none,86069.61
573,35,2022-10-07,23,86892.39,3777.93,5.93,inactive,136081.08
574,30,2024-03-16,14,39364.5,2811.75,5.75,none,70268.81
575,39,2021-12-07,19,25678.5,1351.5,4.03,none,37582.72
576,18,2022-12-03,22,24848.78,1129.49,5.91,none,36496.16
577,34,2021-03-16,18,24452.46,1358.47,3.31,active,34670.06
578,39,2021-05-13,26,32933.68,1266.68,4.93,active,42433.84
579,19,2024-01-15,21,19642.98,935.38,8.07,active,41691.03
580,42,2024-11-14,17,36185.18,2128.54,9.6,inactive,65050.78
581,35,2022-05-03,13,16392.09,1260.93,3.02,active,27276.62
582,28,2021-01-01,25,26532.0,1061.28,4.43,none,44181.91
583,38,2022-03-06,18,18076.68,1004.26,4.03,inactive,27464.06
584,52,2025-01-02,24,27876.0,1161.5,14.66,inactive,86511.6
585,34,2024-01-15,15,29734.65,1982.31,5.76,inactive,86542.78
586,34,2021-04-04,17,74853.89,4403.17,3.16,none,103531.48
587,28,2023-02-10,18,32065.02,1781.39,5.1,none,40936.38
588,24,2026-04-12,23,34623.51,1505.37,63.16,active,366027.71
589,39,2023-12-30,22,44382.8,2017.4,8.31,none,81332.73
590,24,2025-04-12,18,35799.66,1988.87,13.2,inactive,108663.82
591,33,2022-01-06,20,66021.4,3301.07,4.32,none,88771.13
592,28,2024-04-15,10,38174.9,3817.49,4.25,none,78521.46
593,36,2025-02-02,14,14453.74,1032.41,9.02,active,36804.92
594,35,2025-08-30,13,40076.79,3082.83,13.26,inactive,124641.42
595,41,2021-11-04,17,25477.9,1498.7,3.54,none,31562.84
596,27,2023-12-18,20,97974.4,4898.72,7.46,inactive,198221.61
597,30,2024-02-25,25,15713.25,628.53,10.03,none,24667.88
598,23,2023-07-14,30,61922.1,2064.07,9.65,inactive,134814.87
599,28,2025-04-26,20,33686.0,1684.3,15.09,active,125440.93
600,35,2026-02-22,21,27211.59,1295.79,42.14,active,181007.32
601,39,2021-01-26,8,6641.92,830.24,1.44,none,9841.29
602,24,2024-03-25,25,41303.0,1652.12,10.36,none,71189.49
603,40,2022-12-16,20,28990.0,1449.5,5.43,none,42884.91
604,44,2022-05-13,20,54922.0,2746.1,4.67,active,95163.31
605,36,2022-12-18,26,49572.38,1906.63,7.07,inactive,72477.0
606,49,2022-10-18,10,7439.8,743.98,2.6,none,11435.21
607,25,2023-03-27,23,33205.56,1443.72,6.75,inactive,58102.2
608,21,2024-12-11,21,18954.81,902.61,12.37,inactive,46372.13
609,18,2023-01-25,14,11182.78,798.77,3.92,inactive,14833.71
610,45,2024-06-22,23,24993.64,1086.68,10.61,active,98793.08
611,38,2024-11-26,17,24478.3,1439.9,9.78,none,46986.2
612,31,2025-08-22,24,82561.68,3440.07,23.95,inactive,307027.91
613,35,2022-01-30,16,16535.52,1033.47,3.51,none,28227.85
614,22,2022-12-12,10,13664.3,1366.43,2.71,inactive,22053.68
615,54,2023-11-09,16,112637.92,7039.87,5.74,none,154911.12
616,33,2023-04-29,24,47418.96,1975.79,7.23,inactive,69709.21
617,33,2023-01-17,14,46929.82,3352.13,3.89,none,72923.91
618,39,2023-03-01,23,31458.25,1367.75,6.61,none,46278.48
619,36,2023-05-16,12,16687.08,1390.59,3.67,none,30137.46
620,34,2023-09-25,14,17397.1,1242.65,4.81,none,29305.91
621,25,2025-05-09,22,22192.28,1008.74,17.06,active,73250.03
622,36,2025-03-11,15,47256.3,3150.42,10.34,active,107967.51
623,49,2021-02-25,23,42680.64,1855.68,4.19,none,65719.12
624,44,2022-01-22,20,25864.8,1293.24,4.36,none,37143.85
625,46,2021-08-06,11,6710.0,610.0,2.18,inactive,8298.48
626,27,2022-03-08,13,31958.16,2458.32,2.91,active,48698.78
627,23,2026-05-27,23,33779.87,1468.69,92.0,none,216094.55
628,31,2025-02-02,14,19558.98,1397.07,9.02,active,63165.89
629,33,2025-03-22,20,158798.2,7939.91,14.08,none,432687.06
630,42,2025-02-21,13,19205.16,1477.32,8.66,inactive,52083.19
631,18,2023-07-17,14,19666.78,1404.77,4.51,active,39736.12
632,46,2024-04-04,14,43941.66,3138.69,5.87,none,75912.83
633,31,2021-05-13,15,44357.25,2957.15,2.84,none,82598.89
634,28,2023-04-30,24,42495.36,1770.64,7.24,active,127100.36
635,23,2023-03-14,29,54749.39,1887.91,8.42,none,87141.38
636,18,2021-04-13,21,45561.81,2169.61,3.92,active,70736.21
637,39,2025-05-07,18,7583.94,421.33,13.9,none,19691.26
638,33,2021-03-25,20,47826.0,2391.3,3.69,active,67655.67
639,20,2025-08-07,16,64561.92,4035.12,15.34,none,306856.79
640,20,2021-01-14,24,46927.68,1955.32,4.28,none,63277.67
641,29,2025-12-05,20,27672.2,1383.61,27.99,active,222086.54
642,47,2022-09-28,12,13777.2,1148.1,3.08,none,21804.8
643,30,2024-09-07,18,50132.52,2785.14,9.2,active,140140.5
644,18,2025-05-20,25,60676.0,2427.04,19.85,inactive,174401.88
645,30,2026-02-14,24,22752.0,948.0,46.14,active,190988.24
646,30,2024-02-12,25,57657.5,2306.3,9.89,inactive,117102.58
647,18,2026-05-03,18,26991.36,1499.52,58.7,none,174423.47
648,32,2023-06-23,19,85103.66,4479.14,6.0,active,217059.63
649,30,2022-02-22,16,40709.6,2544.35,3.56,none,64439.41
650,38,2024-08-28,15,44048.7,2936.58,7.56,inactive,80321.16
651,49,2021-11-14,24,17947.68,747.82,5.03,none,23261.53
652,42,2021-05-26,13,20053.28,1542.56,2.48,active,37693.2
653,30,2021-09-21,21,58208.64,2771.84,4.27,none,81367.7
654,22,2023-09-26,16,51774.24,3235.89,5.5,active,110450.54
655,55,2021-04-17,25,33570.25,1342.81,4.67,active,51034.3
656,33,2026-03-11,26,61591.66,2368.91,57.55,none,338275.78
657,32,2026-04-04,20,85592.0,4279.6,51.81,none,563340.38
658,32,2023-07-27,21,29230.74,1391.94,6.83,inactive,43313.3
659,34,2025-06-20,18,19805.76,1100.32,15.33,active,56284.6
660,31,2024-01-03,21,22216.32,1057.92,7.96,inactive,43048.25
661,27,2023-12-20,17,27438.51,1614.03,6.36,active,59801.66
662,27,2021-04-25,19,29815.37,1569.23,3.57,none,44312.97
663,32,2022-01-06,32,14971.84,467.87,6.92,active,21894.92
664,27,2022-07-12,23,65909.26,2865.62,5.59,active,121315.95
665,26,2023-02-15,23,47840.69,2080.03,6.54,none,81686.64
666,33,2024-09-30,23,27453.95,1193.65,12.14,inactive,62253.02
667,30,2025-06-14,22,63755.78,2897.99,18.47,active,246077.42
668,46,2025-05-31,18,20511.0,1139.5,14.64,none,90204.58
669,18,2025-03-13,18,28950.3,1608.35,12.45,none,63163.6
670,42,2022-07-01,19,33059.81,1739.99,4.58,active,72769.2
671,43,2022-11-15,15,6030.15,402.01,3.98,none,10790.83
672,18,2022-06-20,15,45860.7,3057.38,3.59,none,60362.32
673,29,2023-08-11,18,45056.88,2503.16,5.93,none,71175.58
674,29,2024-03-13,13,25659.92,1973.84,5.32,active,108171.63
675,19,2025-04-29,21,75903.24,3614.44,15.95,none,165101.32
676,25,2023-01-25,17,33037.97,1943.41,4.75,active,92607.71
677,22,2021-06-17,17,17154.19,1009.07,3.28,active,32885.99
678,48,2022-09-07,22,19006.02,863.91,5.56,active,43023.33
679,40,2026-02-17,13,8078.46,621.42,25.39,inactive,34460.77
680,43,2024-10-11,21,85519.98,4072.38,11.26,active,199631.22
681,38,2023-11-03,17,10037.14,590.42,6.06,none,16273.65
682,22,2023-01-28,18,22656.24,1258.68,5.05,active,47294.61
683,27,2025-12-19,16,15929.92,995.62,23.66,inactive,121395.19
684,36,2021-09-10,23,13507.21,587.27,4.65,active,23903.67
685,21,2022-04-20,12,26198.04,2183.17,2.76,inactive,36689.83
686,38,2023-03-29,22,39675.9,1803.45,6.46,inactive,58653.83
687,30,2022-10-07,17,30019.45,1765.85,4.39,active,62444.26
688,29,2023-02-21,21,47819.73,2277.13,6.0,none,78847.46
689,38,2026-05-23,13,26173.81,2013.37,51.61,inactive,166289.02
690,36,2022-05-29,22,26955.06,1225.23,5.19,none,42945.72
691,29,2023-11-14,14,20448.54,1460.61,5.05,inactive,40531.98
692,42,2022-01-30,20,53068.4,2653.42,4.38,none,79506.21
693,22,2021-08-21,21,74703.51,3557.31,4.2,active,112793.35
694,38,2021-10-02,15,13134.15,875.61,3.07,inactive,17847.31
695,37,2025-09-04,14,25226.32,1801.88,14.49,active,176123.07
696,29,2024-10-05,16,42581.6,2661.35,8.51,active,216609.84
697,35,2021-09-17,17,30805.36,1812.08,3.45,active,56920.67
698,21,2022-09-19,17,14928.38,878.14,4.33,none,23947.71
699,40,2025-09-13,21,27170.43,1293.83,22.3,active,86169.49
700,30,2023-08-29,13,13926.51,1071.27,4.36,active,29198.3
701,27,2026-01-08,20,34434.6,1721.73,32.18,none,134937.08
702,41,2022-07-15,17,46819.87,2754.11,4.14,active,86821.52
703,26,2025-12-13,23,43873.65,1907.55,33.2,none,242010.08
704,19,2025-04-11,13,17743.31,1364.87,9.52,none,34599.97
705,18,2025-06-16,19,46719.48,2458.92,16.03,none,120649.1
706,37,2024-02-19,17,17495.89,1029.17,6.78,none,29871.68
707,20,2023-07-16,17,12134.94,713.82,5.48,active,27579.29
708,48,2022-10-18,14,16149.28,1153.52,3.64,none,24494.96
709,18,2021-06-25,24,22131.12,922.13,4.65,active,35645.99
710,47,2021-11-10,24,115716.48,4821.52,5.02,inactive,151645.28
711,34,2023-01-26,21,82783.26,3942.06,5.88,none,146968.14
712,31,2025-02-07,20,18057.8,902.89,13.0,none,39197.94
713,27,2021-09-26,30,66214.2,2207.14,6.11,active,95785.87
714,36,2026-02-21,19,48615.3,2558.7,37.92,inactive,171976.07
715,32,2022-07-03,20,50507.8,2525.39,4.83,active,87357.22
716,42,2023-07-08,18,24284.16,1349.12,5.76,active,80648.68
717,33,2021-02-21,16,48912.0,3057.0,2.91,active,79107.6
718,33,2024-06-22,28,81382.84,2906.53,12.91,inactive,123912.51
719,29,2022-10-14,20,36819.2,1840.96,5.18,active,62084.68
720,31,2024-07-14,11,18258.68,1659.88,5.22,inactive,27091.64
721,35,2021-10-12,12,32096.88,2674.74,2.47,active,68222.87
722,18,2023-04-27,20,46360.6,2318.03,6.02,active,102064.46
723,20,2021-05-05,23,35906.91,1561.17,4.34,inactive,51321.27
724,39,2025-05-20,29,21500.6,741.4,23.03,inactive,71536.32
725,34,2023-07-24,16,56627.2,3539.2,5.19,none,96950.41
726,30,2022-07-11,11,28389.24,2580.84,2.67,active,43331.62
727,32,2024-12-24,21,12981.15,618.15,12.64,inactive,25557.82
728,35,2023-04-05,21,64123.71,3053.51,6.21,none,110630.99
729,27,2021-06-16,14,14091.98,1006.57,2.7,inactive,20155.75
730,25,2021-01-18,22,28163.52,1280.16,3.93,inactive,34170.15
731,34,2023-03-15,24,30081.36,1253.39,6.97,none,52099.31
732,23,2021-04-20,20,51531.4,2576.57,3.74,active,87647.85
733,36,2022-02-17,24,41477.76,1728.24,5.32,active,95057.94
734,18,2026-03-07,19,28829.46,1517.34,41.06,none,113009.19
735,41,2025-05-14,18,31541.22,1752.29,14.11,none,86962.26
736,36,2022-10-24,20,94682.4,4734.12,5.22,active,182295.16
737,34,2023-06-13,22,37792.92,1717.86,6.89,active,72848.45
738,41,2024-03-15,16,158481.92,9905.12,6.56,active,287814.13
739,47,2023-02-25,27,54046.98,2001.74,7.73,active,81951.01
740,41,2023-04-03,25,56388.75,2255.55,7.38,none,91918.22
741,18,2026-04-06,15,15638.7,1042.58,39.42,none,158289.01
742,20,2024-07-16,17,27950.72,1644.16,8.08,active,61732.83
743,26,2024-07-18,26,45248.58,1740.33,12.4,none,103936.23
744,32,2021-11-04,22,59623.08,2710.14,4.58,active,83873.38
745,37,2024-02-15,12,25309.56,2109.13,4.76,none,40998.27
746,25,2023-07-09,24,63648.96,2652.04,7.68,inactive,92976.77
747,34,2025-01-14,19,53858.73,2834.67,11.84,active,159701.58
748,25,2022-09-11,19,57744.04,3039.16,4.81,active,108819.62
749,26,2022-11-11,21,26286.54,1251.74,5.55,none,36900.14
750,19,2024-02-21,18,10671.66,592.87,7.19,none,19212.15
751,24,2025-10-31,16,26404.8,1650.3,19.74,inactive,113980.37
752,20,2025-03-25,12,37799.64,3149.97,8.49,none,73108.36
753,23,2023-11-05,18,18424.62,1023.59,6.43,active,64953.42
754,41,2022-12-04,22,14306.6,650.3,5.92,none,23394.4
755,23,2021-06-16,21,36931.65,1758.65,4.05,none,46507.68
756,56,2022-06-27,36,120539.88,3348.33,8.66,none,181235.96
757,36,2026-04-21,24,164327.76,6846.99,70.69,inactive,1273057.73
758,34,2024-01-19,20,17564.0,878.2,7.71,none,40000.7
759,24,2026-03-27,19,29480.59,1551.61,46.58,inactive,213210.14
760,38,2023-07-23,26,85690.28,3295.78,8.43,none,157216.92
761,27,2022-03-08,13,23335.0,1795.0,2.91,active,32544.26
762,33,2024-05-31,29,99840.62,3442.78,13.01,active,230164.76
763,55,2026-05-19,23,53428.31,2322.97,87.51,inactive,264204.3
764,31,2021-03-05,24,72089.52,3003.73,4.39,active,109580.31
765,42,2021-11-26,10,10552.1,1055.21,2.11,active,15501.98
766,26,2024-07-08,18,57095.64,3171.98,8.47,none,87125.54
767,32,2023-09-03,21,60864.09,2898.29,7.07,active,146298.69
768,48,2022-11-19,20,38796.0,1939.8,5.32,active,86414.71
769,26,2025-11-10,28,23938.6,854.95,35.76,active,123267.92
770,48,2023-09-30,21,9512.37,452.97,7.25,none,22702.09
